fecha,codigo,facultad,area,materia,seccion,horario,dias,evaluacion,tipo,inscritos,examinados,modalidad
2022-02-16,PELOG-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,PENSAMIENTO LÓGICO,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,51,49,EN LINEA
2022-02-16,INDP-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INVESTIGACIÓN Y DESARROLLO DEL PRODUCTO,01,06:30-08:00,Mie-Sab,PRIMERA,ORDINARIA,48,40,EN LINEA
2022-02-16,ET3M-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ADMINISTRACIÓN DE MANTENIMIENTO,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,9,8,EN LINEA
2022-02-16,MYTI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN,03,08:00-11:00,Mie,PRIMERA,ORDINARIA,129,112,EN LINEA
2022-02-16,NEPC-H,Facultad de Ciencias Sociales,PSICOLOGIA,NEURO-PSICOLOGÍA CLÍNICA,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,79,79,EN LINEA
2022-02-16,HISTU-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,HISTORIA UNIVERSAL,02,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,44,40,EN LINEA
2022-02-16,EPRO-AC,Facultad de Ciencias Sociales,ANTROPOLOGIA,ÉTICA,09,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,129,125,EN LINEA
2022-02-16,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,12,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,109,97,EN LINEA
2022-02-16,PSAPA-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA DEL APRENDIZAJE,02,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,106,105,EN LINEA
2022-02-16,MEVA-H,Facultad de Ciencias Sociales,PSICOLOGIA,MÉTODOS EVALUACIÓN ADULTO,02,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,51,49,EN LINEA
2022-02-16,INT2-E,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INTERNET II,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,16,16,EN LINEA
2022-02-16,PUB1-H,Facultad de Ciencias Sociales,COMUNICACIONES,PUBLICIDAD I,02,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,129,126,EN LINEA
2022-02-16,BIOG-H,Facultad de Ciencias Sociales,PSICOLOGIA,BIOLOGÍA GENERAL,06,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,88,76,EN LINEA
2022-02-16,TER3-T,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,TECNOLOGÍA CERTIFICADA EN REDES III,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,21,22,EN LINEA
2022-02-16,ING2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS II,09,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,118,109,EN LINEA
2022-02-16,PLOE-T,Facultad de Ciencias Empresariales,NEGOCIOS,PLANEACIÓN ORG. DE EVENTOS,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,73,72,EN LINEA
2022-02-16,OREI-H,Facultad de Derecho,DERECHO,ORGANISMOS REGIONALES E INTERNACIONALES,02,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,86,80,EN LINEA
2022-02-16,DESO-E,Facultad de Ciencias Empresariales,NEGOCIOS,DESARROLLO ORGANIZACIONAL,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,89,89,EN LINEA
2022-02-16,DPCM3-D,Facultad de Derecho,DERECHO,DERECHO PROCESAL CIVIL Y MERCANTIL III,01,06:30-08:00,Mie-Sab,PRIMERA,ORDINARIA,38,37,EN LINEA
2022-02-16,COBI-E,Facultad de Ciencias Empresariales,NEGOCIOS,CONTABILIDAD DE BANCOS Y FINANCIERAS,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,73,73,EN LINEA
2022-02-16,MODE-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MODELOS DE DECISIÓN,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,78,74,EN LINEA
2022-02-16,DESO-E,Facultad de Ciencias Empresariales,NEGOCIOS,DESARROLLO ORGANIZACIONAL,03,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,84,82,EN LINEA
2022-02-16,HANE-E,Facultad de Ciencias Empresariales,NEGOCIOS,HABILIDADES DE NEGOCIACIÓN,01,06:30-08:00,Mie-Sab,PRIMERA,ORDINARIA,18,18,EN LINEA
2022-02-16,ESTP-E,Facultad de Ciencias Empresariales,NEGOCIOS,ESTRATEGIA DEL PRODUCTO,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,88,88,EN LINEA
2022-02-16,INF1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INFORMÁTICA,03,08:00-11:00,Mie,PRIMERA,ORDINARIA,79,71,EN LINEA
2022-02-16,ECOE-E,Facultad de Ciencias Empresariales,NEGOCIOS,ECONOMÍA EMPRESARIAL,02,06:30-08:00,Mie-Sab,PRIMERA,ORDINARIA,55,46,EN LINEA
2022-02-16,STCC-H,Facultad de Ciencias Sociales,IDIOMAS,SEMINARIO TALLER DE COMPETENCIAS,05,09:45-11:15,Mie-Sab,PRIMERA,ORDINARIA,32,29,PRESENCIAL
2022-02-16,REME-H,Facultad de Ciencias Sociales,COMUNICACIONES,REDACCIÓN PARA MEDIOS DE COMUNICACIÓN,02,09:45-11:15,Mie-Sab,PRIMERA,ORDINARIA,18,18,PRESENCIAL
2022-02-16,COF1-E,Facultad de Ciencias Empresariales,NEGOCIOS,CONTABILIDAD FINANCIERA I,08,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,93,90,EN LINEA
2022-02-16,RIEI-H,Facultad de Ciencias Sociales,COMUNICACIONES,REPORTAJE INTERPRETATIVO E INVESTIGATIVO,01,09:45-11:15,Mie-Sab,PRIMERA,ORDINARIA,13,12,PRESENCIAL
2022-02-16,GECO-E,Facultad de Ciencias Empresariales,NEGOCIOS,GERENCIA DE CONFLICTOS,03,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,89,87,EN LINEA
2022-02-16,TETU-T,Facultad de Ciencias Empresariales,NEGOCIOS,TEORÍA TURÍSTICA,01,06:30-08:00,Mie-Sab,PRIMERA,ORDINARIA,44,39,EN LINEA
2022-02-16,ADH2-T,Facultad de Ciencias Empresariales,NEGOCIOS,ADMINISTRACIÓN HOTELERA II,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,31,31,EN LINEA
2022-02-16,CDC1-E,Facultad de Ciencias Empresariales,NEGOCIOS,CONTABILIDAD DE COSTOS I,04,09:45-11:15,Mie-Sab,PRIMERA,ORDINARIA,17,16,PRESENCIAL
2022-02-16,EPRO-AC,Facultad de Ciencias Sociales,ANTROPOLOGIA,ÉTICA,07,09:45-11:15,Mie-Sab,PRIMERA,ORDINARIA,17,17,PRESENCIAL
2022-02-16,IA1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS AVANZADO I,02,09:45-11:15,Lu-Mie-Vie,PRIMERA,ORDINARIA,15,15,PRESENCIAL
2022-02-16,OREI-H,Facultad de Derecho,DERECHO,ORGANISMOS REGIONALES E INTERNACIONALES,01,18:40-20:10,Lu-Mie,PRIMERA,ORDINARIA,99,93,EN LINEA
2022-02-16,ARHI-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,ARQUEOLOGÍA HISTÓRICA,01,17:00-20:00,Mie,PRIMERA,ORDINARIA,3,3,EN LINEA
2022-02-16,GEFI-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,GEOGRAFÍA FÍSICA,01,17:00-20:00,Mie,PRIMERA,ORDINARIA,4,4,EN LINEA
2022-02-17,IAR1-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,INVESTIGACIÓN ARQUEOLÓGICA I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,2,2,EN LINEA
2022-02-17,DIMU-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO MULTIMEDIA,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,37,34,EN LINEA
2022-02-17,CDC1-E,Facultad de Ciencias Empresariales,NEGOCIOS,CONTABILIDAD DE COSTOS I,02,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,20,20,EN LINEA
2022-02-17,CREA-E,Facultad de Ciencias Empresariales,NEGOCIOS,CREACIÓN DE EMPRESAS,02,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,40,38,EN LINEA
2022-02-17,EPRO-AC,Facultad de Ciencias Sociales,ANTROPOLOGIA,ÉTICA,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,127,114,EN LINEA
2022-02-17,CREA-E,Facultad de Ciencias Empresariales,NEGOCIOS,CREACIÓN DE EMPRESAS,02,06:30-08:00,Ma-Jue,PRIMERA,DIFERIDA,40,2,EN LINEA
2022-02-17,MERCA-E,Facultad de Ciencias Empresariales,NEGOCIOS,MERCADO DE CAPITALES,03,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,85,84,EN LINEA
2022-02-17,SICA-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SISTEMA DE CONTROL ADMINISTRATIVO,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,41,38,EN LINEA
2022-02-17,REA1-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,REALIDAD NACIONAL,10,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,125,123,EN LINEA
2022-02-17,REP1-H,Facultad de Ciencias Sociales,COMUNICACIONES,RELACIONES PÚBLICAS I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,88,76,EN LINEA
2022-02-17,ARAR-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,ARTES GRÁFICAS I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,55,48,EN LINEA
2022-02-17,CRED-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,CREATIVIDAD EDITORIAL,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,42,33,EN LINEA
2022-02-17,ADCC-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ADMÓN. DE CENTROS DE CÓMPUTO,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,66,64,EN LINEA
2022-02-17,TAI7-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL VII,01,06:30-08:00,Ma-Jue-Sab,PRIMERA,ORDINARIA,40,38,EN LINEA
2022-02-17,GRIP2-I,Facultad de Ciencias Sociales,IDIOMAS,GRAMÁTICA INGLESA PRAGMÁTICA II,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,90,87,EN LINEA
2022-02-17,DEM1N-D,Facultad de Derecho,DERECHO,DERECHO MERCANTIL I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,97,95,EN LINEA
2022-02-17,PUB1-H,Facultad de Ciencias Sociales,COMUNICACIONES,PUBLICIDAD I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,110,109,EN LINEA
2022-02-17,ARCO-E,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ARQUITECTURA DE COMPUTADORAS,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,39,34,EN LINEA
2022-02-17,ING1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS I,02,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,94,88,EN LINEA
2022-02-17,MAT2-E,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA II,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,72,73,EN LINEA
2022-02-17,COA1-I,Facultad de Ciencias Sociales,IDIOMAS,COMPRENSIÓN AUDITIVA I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,30,29,EN LINEA
2022-02-17,DEIN-H,Facultad de Ciencias Sociales,PSICOLOGIA,DESARROLLO INDIVIDUAL,02,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,90,85,EN LINEA
2022-02-17,EXGR-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,EXPRESIÓN GRÁFICA,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,47,43,EN LINEA
2022-02-17,OVOP-H,Facultad de Ciencias Sociales,PSICOLOGIA,ORIENTACIÓN VOCACIONAL Y PROFESIONAL,02,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,61,60,EN LINEA
2022-02-17,CIAL-T,Facultad de Ciencias Empresariales,NEGOCIOS,CIENCIAS DE LA ALIMENTACIÓN,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,48,46,EN LINEA
2022-02-17,CDLA-E,Facultad de Derecho,DERECHO,ESTUDIO DE LA CONSTITUCIÓN,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,74,74,EN LINEA
2022-02-17,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,06,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,116,111,EN LINEA
2022-02-17,PREP-E,Facultad de Ciencias Empresariales,NEGOCIOS,PRESUPUESTO DE LA EMPRESA PRIVADA,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,49,49,EN LINEA
2022-02-17,PSOI-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA ORGANIZACIONAL I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,60,50,EN LINEA
2022-02-17,REA1-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,REALIDAD NACIONAL,02,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,128,125,EN LINEA
2022-02-17,ESTR-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ESTUDIO DEL TRABAJO,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,29,27,EN LINEA
2022-02-17,TENE-E,Facultad de Ciencias Empresariales,NEGOCIOS,TENDENCIAS ECONÓMICAS,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,84,83,EN LINEA
2022-02-17,EXOE-H,Facultad de Ciencias Sociales,IDIOMAS,EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL,06,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,130,129,EN LINEA
2022-02-17,CYCOI-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INGLÉS TÉCNICO III (CONTABILIDAD DE COSTOS),01,06:30-08:00,Ma-Jue-Sab,PRIMERA,ORDINARIA,19,20,EN LINEA
2022-02-17,DII1-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO DE INTERFACES I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,47,38,EN LINEA
2022-02-17,FIS1-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FÍSICA I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,118,110,EN LINEA
2022-02-17,MODEI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INGLÉS TÉCNICO II (MODELOS DE DECISIÓN),01,06:30-08:00,Ma-Jue-Sab,PRIMERA,ORDINARIA,8,5,EN LINEA
2022-02-17,MODEI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INGLÉS TÉCNICO II (MODELOS DE DECISIÓN),01,06:30-08:00,Ma-Jue-Sab,PRIMERA,DIFERIDA,8,1,EN LINEA
2022-02-17,BAS2-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,BASE DE DATOS II,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,75,70,EN LINEA
2022-02-17,GRIP-I,Facultad de Ciencias Sociales,IDIOMAS,GRAMÁTICA INGLESA PRAGMÁTICA,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,60,55,EN LINEA
2022-02-17,MYTI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,100,96,EN LINEA
2022-02-17,GEV2-E,Facultad de Ciencias Empresariales,NEGOCIOS,GERENCIA DE VENTAS II,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,61,61,EN LINEA
2022-02-17,TCOM-H,Facultad de Ciencias Sociales,COMUNICACIONES,TEORÍA DE LA COMUNICACIÓN,02,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,41,37,EN LINEA
2022-02-17,ING2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS II,04,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,63,61,EN LINEA
2022-02-17,ELE1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ELECTRÓNICA,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,45,45,EN LINEA
2022-02-17,CRIM-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,CREATIVIDAD EN IMAGEN CORPORATIVA,02,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,8,7,EN LINEA
2022-02-17,STCB-H,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SEMINARIO TALLER DE COMPETENCIAS,04,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,127,118,EN LINEA
2022-02-17,DPWEB-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,DESARROLLO DE LA PLATAFORMA WEB,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,55,50,EN LINEA
2022-02-17,MATF-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA FINANCIERA,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,53,52,EN LINEA
2022-02-17,INF1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INFORMÁTICA,05,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,79,72,EN LINEA
2022-02-17,STCC-H,Facultad de Ciencias Sociales,IDIOMAS,SEMINARIO TALLER DE COMPETENCIAS,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,128,123,EN LINEA
2022-02-17,ADM1-E,Facultad de Ciencias Empresariales,NEGOCIOS,ADMINISTRACIÓN I,03,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,56,52,EN LINEA
2022-02-17,MATE-E,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,02,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,82,77,EN LINEA
2022-02-17,MAT1-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,02,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,40,37,EN LINEA
2022-02-17,PROG1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,PROGRAMACIÓN I,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,25,23,EN LINEA
2022-02-17,OCOM-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ORGANIZACIÓN DE LAS COMPUTADORAS,03,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,77,75,EN LINEA
2022-02-17,CYCO-E,Facultad de Ciencias Empresariales,NEGOCIOS,CRÉDITOS Y COBROS,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,42,42,EN LINEA
2022-02-17,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,11,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,91,39,EN LINEA
2022-02-17,FEPP-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,58,57,EN LINEA
2022-02-17,MAT1-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,05,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,91,89,EN LINEA
2022-02-17,FEPS-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,56,56,EN LINEA
2022-02-17,MMPE-H,Facultad de Ciencias Sociales,IDIOMAS,MÉTODOS Y TÉCNICAS PARA LA ENSEÑANZA DEL INGLÉS,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,46,45,EN LINEA
2022-02-17,PSD1-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA DEL DESARROLLO I,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,58,59,EN LINEA
2022-02-17,PUB2-H,Facultad de Ciencias Sociales,COMUNICACIONES,PUBLICIDAD II,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,71,70,EN LINEA
2022-02-17,TCOM-H,Facultad de Ciencias Sociales,COMUNICACIONES,TEORÍA DE LA COMUNICACIÓN,03,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,41,42,EN LINEA
2022-02-17,FOAR2-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,FOTOGRAFÍA ARTÍSTICA II,01,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,97,95,EN LINEA
2022-02-17,AUFI-E,Facultad de Ciencias Empresariales,NEGOCIOS,AUDITORÍA FISCAL,01,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,93,92,EN LINEA
2022-02-17,MATF-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA FINANCIERA,05,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,128,129,EN LINEA
2022-02-17,PSF1-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOFISIOLOGÍA,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,126,126,EN LINEA
2022-02-17,DEL1-D,Facultad de Derecho,DERECHO,DERECHO LABORAL I,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,71,59,EN LINEA
2022-02-17,TETU-T,Facultad de Ciencias Empresariales,NEGOCIOS,TEORÍA TURÍSTICA,03,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,40,40,EN LINEA
2022-02-17,AYDS-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,LENGUAJE UNIFICADO MODELADO (UML),02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,105,102,EN LINEA
2022-02-17,OTSO-N,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ORIENTACIÓN TÉCNICA DEL SOFTWARE,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,14,14,EN LINEA
2022-02-17,DINA-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DIBUJO NATURAL,05,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,29,26,EN LINEA
2022-02-17,SEIM-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,SEMIÓTICA DE LA IMAGEN,01,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,51,47,EN LINEA
2022-02-17,IED-D,Facultad de Derecho,DERECHO,INTRODUCCIÓN AL ESTUDIO DEL DERECHO I,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,124,121,EN LINEA
2022-02-17,REA1-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,REALIDAD NACIONAL,13,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,127,117,EN LINEA
2022-02-17,TPDN-H,Facultad de Ciencias Sociales,PSICOLOGIA,TRATAMIENTO PSIC. INFANTIL,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,88,84,EN LINEA
2022-02-17,EDAV-C,Facultad de Ciencias Sociales,COMUNICACIONES,EDICIÓN DE AUDIO Y VIDEO,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,47,45,EN LINEA
2022-02-17,DIPC-I,Facultad de Ciencias Sociales,IDIOMAS,DISEÑO E IMPLEMENTACIÓN DE PLANES DE CLASES,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,27,24,EN LINEA
2022-02-17,DIBA-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,DIBUJO APLICADO,02,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,58,53,EN LINEA
2022-02-17,DEL1-D,Facultad de Derecho,DERECHO,DERECHO LABORAL I,01,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,90,89,EN LINEA
2022-02-17,ING1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS I,07,09:30-11:00,Ma-Jue,PRIMERA,ORDINARIA,127,122,EN LINEA
2022-02-17,TEEV-H,Facultad de Ciencias Sociales,IDIOMAS,TÉCNICAS DE EVALUACIÓN,01,06:30-08:00,Ma-Jue,PRIMERA,ORDINARIA,87,82,EN LINEA
2022-02-17,FEPP-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,03,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,91,90,EN LINEA
2022-02-17,DEL2-D,Facultad de Derecho,DERECHO,DERECHO LABORAL II,04,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,68,64,EN LINEA
2022-02-17,MATE-E,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,06,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,66,64,EN LINEA
2022-02-17,MYTI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN,04,17:00-18:30,Ma-Jue,PRIMERA,ORDINARIA,101,97,EN LINEA
